Salario,Idade,Marca,Nome,Ano,Valor_Carro,Valor_Seguro
9431.85,23,Citroen,Aircross,2024,59280.02,5000.15
7450.85,61,Volkswagen,Polo,2021,68060.53,4329.91
16074.32,38,Jeep,Compass,2016,73221.84,3760.63
5223.61,29,Ford,EcoSport,2021,60376.44,4248.24
8721.07,40,Subaru,WRX,2015,192633.34,10626.22
3106.24,36,Citroen,Basalt,2020,62455.04,2582.28
4444.28,35,Honda,WR-V,2022,72238.91,3043.24
8380.39,45,Volkswagen,Amarok,2017,152919.74,9371.67
5028.28,47,Mercedes-Benz,GLC 300,2012,152610.56,11310.08
2995.11,31,Hyundai,ix35,2025,107580.66,5102.04
21648.72,31,Subaru,Forester,2017,102266.67,4852.88
6442.13,34,Renault,Duster,2017,64203.92,2965.23
10558.22,18,Renault,Kwid,2016,36880.6,3341.59
16620.14,19,Lexus,ES 300h,2010,114151.15,15849.57
5816.12,54,Toyota,Corolla Cross,2007,62099.59,3266.19
7689.51,57,Honda,City,2020,88457.25,4174.2
6886.31,35,Toyota,Camry,2020,204104.03,10146.36
9459.33,44,Fiat,Strada,2011,30593.23,1664.26
13367.37,41,Kia,Stonic,2019,77159.72,4865.35
15307.69,74,Chevrolet,Equinox,2024,207233.53,14622.96
11646.05,51,Hyundai,ix35,2016,49071.82,2865.07
5522.41,36,Volkswagen,Gol,2008,14000.0,1100.0
5947.09,26,Volkswagen,Jetta,2015,116088.97,8765.66
2625.7,18,Toyota,Corolla Cross,2020,128957.25,10142.51
10469.57,40,Volkswagen,Up,2022,50600.3,2054.94
23347.36,28,BMW,X5,2023,618546.57,39955.55
6482.06,20,Jeep,Compass,2016,110199.35,10464.48
14044.98,30,Subaru,Outback,2008,91250.2,5371.75
9604.89,25,GWM,Tank 300,2019,211917.71,13463.05
5939.93,58,Nissan,Tiida,2022,33841.56,1752.14
4470.28,48,Citroen,C3 Aircross,2019,67693.18,3635.79
3473.88,37,Renault,Captur,2021,85207.4,4418.41
8520.64,55,Chevrolet,Prisma,2024,63642.27,3393.51
9376.02,38,Fiat,Strada,2022,86723.61,4898.42
8601.61,27,Toyota,Corolla,2017,90587.16,5270.55
4145.13,56,Fiat,Mobi,2017,40451.75,1904.31
14715.87,44,CAOA Chery,Tiggo 8,2024,175996.56,7777.79
4282.95,25,Peugeot,206,2021,20088.33,1101.55
7073.32,35,Volvo,V40,2021,69395.04,4338.84
4162.82,27,Peugeot,308,2016,32192.35,2143.96
2837.43,21,Volkswagen,Polo,2017,49311.62,4782.76
3627.89,49,Fiat,Fastback,2025,134533.75,5943.32
12510.28,60,Mitsubishi,Eclipse Cross,2018,97477.07,6113.69
5600.66,21,Fiat,Palio,2023,42062.23,4426.09
3802.41,44,Ford,Bronco Sport,2019,150230.01,8201.32
4357.76,30,Honda,Civic,2007,42861.45,2001.06
14570.45,32,BMW,Z4,2011,176020.97,10661.18
10416.86,30,Volkswagen,Fox,2017,27306.33,1477.17
8626.33,27,Honda,Accord,2022,261622.84,18826.91
23087.42,38,Kia,Picanto,2012,22447.19,1100.0
14609.79,28,Porsche,911 Carrera,2014,390109.63,27853.26
7141.32,41,BYD,Seal,2017,140660.76,8793.13
4906.36,37,Hyundai,Creta,2008,34420.9,1598.67
29497.37,35,Volvo,XC90,2017,287039.13,18028.71
12160.83,27,Subaru,XV,2007,25725.5,1679.6
4602.92,31,Fiat,Toro,2020,113413.72,6231.13
3419.16,47,Chevrolet,Tracker,2018,76529.15,3573.36
1955.47,44,BYD,Yuan Plus,2021,166622.81,9519.63
2844.56,26,Renault,Fluence,2008,19417.89,1522.1
5187.44,39,Audi,Q3,2017,141629.04,9114.73
16089.85,47,Kia,Cerato,2022,123890.72,5833.63
9643.18,18,Chevrolet,Spin,2019,69919.2,6227.21
8409.5,44,Chevrolet,Tracker,2021,80706.08,3851.49
8925.58,30,Toyota,Camry,2023,242501.26,11244.4
4574.54,44,Fiat,Mobi,2022,56795.56,2573.81
2862.22,28,Peugeot,208,2012,41368.25,3223.92
4750.07,18,Ford,Fiesta,2023,39792.1,2943.49
9631.53,18,Volkswagen,Up,2018,39770.83,4212.65
6970.44,38,Hyundai,Kona,2024,174606.12,9278.02
10552.12,41,Subaru,Forester,2015,101226.67,6050.16
6172.82,27,Suzuki,Swift,2020,35781.83,2575.75
3421.91,45,Fiat,Siena,2023,45056.19,2431.59
6418.65,18,Mitsubishi,Outlander,2020,169649.49,15603.28
5379.08,37,Chevrolet,Cruze,2018,87056.04,5175.66
10825.26,23,Volkswagen,Fox,2023,41211.07,3443.49
2497.46,30,Volkswagen,T-Cross,2012,40118.38,2578.52
16512.61,38,Ford,Maverick,2018,128076.28,7049.33
2956.45,27,Renault,Clio,2013,18215.4,1267.38
5473.32,33,Toyota,Corolla Cross,2017,101806.72,4152.64
3214.65,50,Citroen,C4 Cactus,2021,89016.51,3632.66
11372.62,31,Chevrolet,Onix,2021,67402.31,3416.94
3912.95,48,Chevrolet,Camaro,2018,303101.41,15042.86
4259.11,24,Hyundai,Tucson,2013,87122.79,8067.8
13147.64,44,Suzuki,Vitara,2014,55041.09,3159.48
5913.55,55,Chevrolet,Onix Plus,2023,76126.39,3720.34
5192.65,18,Hyundai,i30,2013,26969.78,3378.78
8575.27,28,Ford,EcoSport,2014,40100.56,2716.2
8827.47,44,Mitsubishi,Pajero TR4,2025,75702.6,2740.54
7456.06,35,Hyundai,i30,2019,39008.32,1707.53
5031.73,42,Renault,Fluence,2022,44975.74,2433.14
4972.56,30,BYD,Yuan Plus,2013,79536.86,4410.44
8827.09,39,BYD,Song Plus,2011,78820.35,4217.26
5635.89,36,Mitsubishi,ASX,2015,48342.76,2058.39
8973.37,52,Renault,Logan,2015,32777.36,1628.49
2295.96,41,Citroen,C4 Lounge,2013,24120.87,1247.24
6950.16,42,Chevrolet,Spin,2023,95164.71,4541.61
8788.38,33,Renault,Captur,2018,67229.6,3621.1
9374.2,32,Nissan,Sentra,2019,93635.22,4725.16
5650.7,32,CAOA Chery,Tiggo 7 Pro,2016,81642.9,4331.74
8497.14,42,Chevrolet,Prisma,2022,56581.87,3516.33
4496.64,32,GWM,Ora 03,2023,127546.67,6374.88
15879.36,41,BYD,Seal,2021,228181.71,13079.5
6909.28,62,BYD,Dolphin,2025,135488.55,7979.02
15648.07,48,Chevrolet,Prisma,2020,49523.44,3227.02
6115.02,34,Volkswagen,Taos,2022,159197.92,6442.14
3942.41,52,Volkswagen,Golf,2019,87747.1,6160.01
5633.49,33,Hyundai,i30,2023,63686.91,2998.93
3045.47,18,Ford,Mustang,2024,494096.07,30153.55
5040.55,25,Renault,Duster,2012,40023.54,4196.33
2991.31,18,Citroen,C3 Aircross,2021,74794.76,7755.33
5650.6,33,BYD,King,2023,153823.65,7203.61
12011.95,38,Subaru,Impreza,2019,41392.66,1861.67
18690.42,58,Lexus,ES 300h,2024,339512.85,20058.22
4897.34,41,CAOA Chery,Arrizo 6,2014,53049.89,2634.6
10024.62,35,Jeep,Renegade,2024,131423.71,6285.4
17865.2,47,BMW,X3,2013,137490.51,8390.4
2765.93,18,Citroen,C3 Aircross,2010,39380.09,3782.55
2564.46,40,Renault,Clio,2017,19208.31,1100.0
3320.14,47,GWM,Ora 03,2011,46635.09,2120.53
5415.61,20,Chevrolet,S10,2020,188959.5,15629.64
2172.79,51,Peugeot,206,2021,19607.7,1100.0
13739.85,42,BYD,Song Plus,2020,178736.74,10062.86
1765.71,33,Chevrolet,Equinox,2024,205827.03,8335.42
7224.53,45,Honda,Civic,2023,143575.99,5031.84
10384.47,65,Volkswagen,Virtus,2024,104973.15,6692.15
10344.18,40,Citroen,C3,2014,32071.71,1866.41
13331.47,40,Lexus,NX 350h,2023,339356.18,16620.27
16529.82,32,Lexus,ES 300h,2019,203936.74,14385.89
7587.97,27,CAOA Chery,Tiggo 8,2018,123936.04,7421.54
5244.4,47,Chevrolet,Equinox,2011,50498.02,2615.39
6741.1,27,Fiat,Uno,2021,34824.87,2374.02
8546.18,38,Fiat,Siena,2025,52209.11,2359.79
7337.98,32,Chevrolet,Onix,2024,84389.02,4271.38
5404.3,43,Honda,City,2023,91530.63,4911.95
14228.18,42,CAOA Chery,Tiggo 8,2018,127775.05,7631.7
6070.15,50,BYD,Yuan Plus,2021,166091.34,7887.42
5893.34,31,Audi,A1,2020,78490.15,3897.56
4002.72,34,Volkswagen,Nivus,2016,68318.65,3945.26
10231.47,26,Hyundai,HB20,2019,63294.68,4821.11
22790.61,32,Subaru,Forester,2021,162335.59,7494.8
14166.51,42,GWM,Tank 300,2023,305899.48,12622.18
3970.61,47,Fiat,Titano,2006,52172.09,3599.08
3739.26,26,Ford,Ka Sedan,2022,49377.05,2752.26
3020.4,48,Chevrolet,Tracker,2025,121944.15,7427.43
9401.23,54,Ford,Fiesta,2020,33287.06,1436.15
9335.18,42,Citroen,Basalt,2021,66889.79,3783.96
5599.51,60,Chevrolet,Spin,2023,103980.79,6595.74
4433.83,28,Chevrolet,Montana,2016,63249.22,4662.32
1914.46,23,Hyundai,Azera,2016,45640.59,4333.15
5089.1,18,Ford,Mustang,2012,213437.59,21403.84
5303.62,55,Chevrolet,Cruze,2015,65125.57,2905.07
4875.89,45,Mitsubishi,ASX,2023,86635.1,3789.76
25350.74,37,Lexus,UX 250h,2021,234181.76,16388.76
10300.23,41,Nissan,Frontier,2025,232059.41,9702.69
5743.61,24,BYD,Seal,2016,125162.92,13527.86
9895.22,67,GWM,Tank 300,2010,91064.84,6530.41
5120.07,39,Chevrolet,Onix Plus,2020,59891.98,3052.6
12028.66,39,Mini,Cooper,2012,66844.65,4611.46
6257.66,46,Chevrolet,Tracker,2016,59512.54,2365.24
3797.64,43,Renault,Kardian,2015,51469.25,2986.4
17832.08,40,Jeep,Commander,2020,155002.19,8110.27
3870.99,28,Renault,Kwid,2011,24473.27,1682.19
23432.63,43,Mini,Cooper S,2021,167875.79,9282.45
14020.39,60,Hyundai,ix35,2010,26795.66,1774.53
11682.8,54,Suzuki,Vitara,2025,132489.5,6083.34
4628.1,57,Renault,Clio,2023,35523.03,1675.46
14817.01,31,BMW,320i,2022,298959.82,14014.43
23916.54,26,Peugeot,3008,2019,137886.74,9006.09
3695.15,36,Hyundai,Kona,2022,141385.54,6754.91
6475.42,38,Fiat,Punto,2017,25290.42,1242.44
4560.68,51,Ford,Maverick,2015,108421.83,5185.81
4447.54,18,Peugeot,308,2016,31912.84,2670.72
7256.49,56,Renault,Kardian,2025,126509.82,6114.86
14102.43,36,BMW,118i,2024,237422.77,13043.94
2794.06,32,Fiat,Fastback,2016,59858.83,3958.5
8966.96,25,Chevrolet,Prisma,2019,43486.91,3462.8
8436.78,18,GWM,Ora 03,2011,40898.31,3968.45
4349.08,47,Chevrolet,Onix Plus,2023,70582.47,3302.01
6884.41,38,Mitsubishi,Eclipse Cross,2012,52554.73,2578.66
4089.31,22,Chevrolet,Onix Plus,2018,46429.07,3495.21
6122.31,22,Chevrolet,Prisma,2023,47398.42,4079.9
18858.79,33,Fiat,Titano,2022,181610.8,10050.25
4912.96,58,Kia,Cerato,2016,51506.07,2518.35
7743.52,34,Nissan,Sentra,2009,38775.29,1787.1
3224.26,19,Ford,Fiesta,2013,16823.27,1480.77
10034.08,35,Ford,EcoSport,2017,42974.74,2077.69
7854.46,34,Fiat,Argo,2014,31010.28,1327.14
7670.88,18,Citroen,C3 Aircross,2016,52596.61,5243.64
4948.83,37,Suzuki,Vitara,2024,125660.37,6191.56
3397.73,35,Renault,Kardian,2022,86535.11,3897.65
2917.06,46,Volkswagen,Up,2023,46300.28,2598.38
8328.69,60,Jeep,Wrangler,2025,412481.0,23606.54
10476.56,51,Ford,Maverick,2014,64101.72,2498.43
8196.89,34,Renault,Kardian,2017,59213.61,3100.5
8948.38,24,Mercedes-Benz,GLC 300,2018,236320.34,29319.77
6357.69,68,Fiat,Pulse,2023,98015.52,5725.37
6423.58,38,Nissan,Sentra,2025,165446.3,10021.52
1741.66,38,Nissan,Tiida,2023,22000.0,1100.0
6210.06,37,Honda,Fit,2012,23289.61,1357.56
19007.01,40,Ford,Focus,2019,37081.35,2320.36
7410.27,36,Chevrolet,Astra,2008,14514.81,1100.0
20163.01,31,Chevrolet,Cruze,2019,85864.82,4405.06
8125.76,31,Nissan,March,2022,47373.69,2096.28
11991.92,37,BYD,Dolphin,2014,61575.45,3327.12
9544.89,31,Chevrolet,Onix,2020,55456.34,2399.19
10019.86,29,Volkswagen,Amarok,2021,213107.86,13214.48
8293.98,39,Mitsubishi,L200 Triton,2005,43248.41,2264.43
10688.93,34,Hyundai,ix35,2021,68678.13,3135.49
5967.16,56,Peugeot,2008,2025,126009.81,3791.07
11824.32,18,GWM,Haval H6 GT,2024,301071.0,31745.03
18947.11,51,Honda,City Hatchback,2013,50493.94,2910.28
9732.42,52,Honda,HR-V,2017,91591.17,4070.93
4408.18,18,Mitsubishi,Pajero TR4,2020,43223.76,3499.99
3204.08,33,Fiat,Pulse,2006,34884.9,2173.77
8058.91,33,Honda,Fit,2020,43087.25,2216.42
5572.67,21,Ford,Ka,2019,40964.14,3522.6
4201.11,28,GWM,Haval H6,2024,192202.47,15759.99
3299.73,24,Ford,Ka,2007,14921.62,1235.64
4463.34,59,Ford,Bronco Sport,2012,89823.33,4670.48
7811.72,49,Mercedes-Benz,GLA 200,2021,216457.26,13476.26
10334.16,53,Honda,ZR-V,2013,66952.07,3446.46
9932.44,46,Chevrolet,Celta,2013,14000.0,1100.0
37548.29,24,Renault,Kardian,2015,54158.46,5807.45
9632.91,31,Fiat,Fiorino,2016,53833.74,2891.71
13591.59,43,Volvo,XC40,2010,86160.81,5805.42
5790.31,23,Chevrolet,Camaro,2017,253047.71,26608.91
3273.07,46,Peugeot,208,2017,52135.38,2251.12
5156.35,35,Chevrolet,Prisma,2018,41951.95,2288.59
18217.03,33,Porsche,Panamera,2015,418007.33,32826.4
4541.72,46,Honda,Fit,2013,22000.0,1108.97
7480.16,43,Fiat,Argo,2016,39918.11,2545.08
6635.38,33,Ford,EcoSport,2025,65970.59,3553.48
18794.46,51,Audi,Q5,2018,258070.13,16203.49
8105.64,25,Hyundai,Azera,2020,78448.04,5087.19
10350.95,45,Ford,EcoSport,2017,43266.61,1891.1
6676.03,45,Mitsubishi,ASX,2025,107193.56,4992.69
1782.23,34,Peugeot,208,2022,66641.83,3038.75
5572.42,41,Peugeot,207,2021,28494.51,1381.24
5634.45,22,Hyundai,Kona,2023,159208.91,13189.9
8330.2,49,GWM,Haval H6 GT,2025,324466.64,15330.09
4437.86,35,Renault,Duster,2025,124528.3,7342.48
2791.7,31,Renault,Kardian,2014,38568.95,1682.94
11867.01,50,Jeep,Wrangler,2014,178559.36,8537.61
5133.42,29,Fiat,Palio,2013,21817.01,1373.32
5608.33,21,Hyundai,Kona,2009,60116.24,7297.5
2012.57,19,Nissan,Versa,2019,60990.72,6329.66
6323.08,45,Fiat,Palio,2025,32328.46,1237.74
8641.73,22,Fiat,Cronos,2020,60400.81,3857.41
9866.89,59,Renault,Logan,2010,27118.46,1687.41
4280.74,18,Ford,Mustang,2024,494374.85,34809.29
5963.96,58,Nissan,Kicks,2020,84006.98,3695.34
6218.7,40,Chevrolet,Cruze,2010,43607.62,2178.26
8206.97,36,Hyundai,HB20S,2016,51532.81,2759.48
7745.19,31,Volkswagen,T-Cross,2009,31753.32,1873.65
9762.42,42,Volkswagen,Fox,2016,25031.89,1649.86
10824.08,37,Hyundai,Azera,2014,41055.29,2328.43
8194.77,51,Kia,Cerato,2023,90752.64,3637.04
18661.67,39,Mini,Countryman,2018,147441.62,9447.53
10065.66,39,Ford,Fusion,2021,77045.16,3374.84
4190.73,33,Citroen,C4 Lounge,2016,29401.19,1424.7
8162.16,37,Volkswagen,Voyage,2010,27732.75,1567.29
9538.68,41,Hyundai,i30,2019,32724.82,1593.49
8439.74,18,Nissan,March,2020,36020.1,3105.0
4398.51,21,BYD,Seal,2016,125771.07,11504.8
2362.7,46,Ford,Ka Sedan,2024,73074.14,4179.22
16054.49,40,Audi,A4,2016,177661.43,11586.32
6219.11,35,Chevrolet,Onix,2016,41239.78,2160.37
2011.37,38,Peugeot,208,2006,25260.23,1565.69
6016.91,42,Chevrolet,Astra,2009,14000.0,1100.0
9709.43,31,Jeep,Grand Cherokee,2025,395286.97,18312.58
3285.0,28,Citroen,C3,2012,28448.44,1663.19
3694.42,40,Chevrolet,Onix Plus,2024,74496.36,3844.3
5169.48,26,Honda,ZR-V,2014,80938.91,5925.86
7508.71,42,Hyundai,Santa Fe,2016,134483.87,7759.16
3877.54,18,Mitsubishi,Lancer,2014,32810.47,3029.09
6143.28,50,Volkswagen,Tiguan,2021,189379.08,10613.15
11414.36,43,Volkswagen,Virtus,2018,78405.78,4940.44
7051.94,41,Jeep,Wrangler,2005,69765.18,4017.85
3189.28,49,Fiat,Fastback,2011,49725.25,2857.14
16083.58,57,CAOA Chery,iCar,2015,39221.43,1966.16
6831.51,50,Ford,Ranger,2022,185595.95,7461.06
3206.96,18,BYD,Dolphin Mini,2013,44596.47,4760.39
5114.42,22,Hyundai,Kona,2025,171846.12,13143.77
2897.33,30,Hyundai,Creta,2011,53220.47,3147.89
6827.65,38,Volkswagen,Virtus,2014,51085.56,3147.13
9892.17,44,Porsche,911 Carrera,2023,732657.8,38979.85
4431.09,29,Chevrolet,Onix Plus,2021,69342.87,4947.49
5794.62,40,Hyundai,Kona,2014,82525.19,4556.46
4334.66,28,Renault,Captur,2015,47263.96,3698.8
9516.17,30,Fiat,Fastback,2023,120348.8,5645.19
4890.97,21,Volkswagen,Voyage,2016,26615.24,2635.68
4260.25,26,Peugeot,208,2011,27654.12,1904.72
6128.72,21,Chevrolet,Montana,2022,99109.89,9687.15
5083.73,26,Honda,ZR-V,2017,98647.05,6332.3
7012.18,50,Jeep,Grand Cherokee,2024,364407.12,14079.44
3746.49,26,Peugeot,207,2019,19160.15,1188.49
12458.99,69,Nissan,Versa,2019,65697.94,2904.2
5639.19,43,Nissan,Tiida,2019,26348.01,1321.7
5835.56,40,Volkswagen,Jetta,2022,175699.01,7510.57
6735.56,27,Chevrolet,Onix,2019,55397.36,3501.99
22874.84,46,Suzuki,Swift,2025,55543.86,2589.74
10246.12,31,Chevrolet,Corsa,2015,18309.86,1100.0
4646.93,39,Ford,Maverick,2019,112437.79,5344.86
4199.87,68,Ford,Focus,2024,54370.38,2649.85
8026.45,36,Honda,WR-V,2013,35253.14,1571.85
5461.09,51,Toyota,Hilux,2013,96230.84,3535.46
5406.73,29,Renault,Logan,2015,34860.06,2530.34
6044.09,37,Mercedes-Benz,C180,2017,144821.24,8556.22
7702.74,59,Hyundai,Kona,2020,135138.36,8389.5
5512.35,30,Toyota,Corolla Cross,2012,76357.18,4054.96
6225.46,59,Volkswagen,Jetta,2019,156485.82,8205.63
2115.38,46,Renault,Captur,2017,62716.44,4151.04
7032.59,31,Fiat,Uno,2023,38571.67,1956.27
10403.04,45,Chevrolet,Corsa,2021,32994.74,1725.86
4362.59,49,Volkswagen,Jetta,2012,87112.29,5796.47
11032.76,45,Nissan,Sentra,2016,85814.2,4879.65
6572.78,19,Citroen,C4 Lounge,2022,52066.33,5229.02
6628.28,29,Peugeot,3008,2018,127571.85,8792.01
7326.38,35,Renault,Logan,2013,37504.61,1925.59
10322.9,37,Chevrolet,Corsa,2024,42788.38,2074.36
9957.53,45,Volkswagen,Golf,2008,32229.41,2795.93
2771.49,40,Fiat,Mobi,2025,66479.64,2436.1
11944.85,21,Hyundai,Azera,2012,39760.01,4098.91
9740.95,42,Chevrolet,Spin,2012,36380.44,1963.29
4084.13,45,Ford,Ranger,2023,215719.38,7874.3
2550.92,44,Citroen,C4 Lounge,2020,44702.67,1662.78
3769.44,50,Peugeot,3008,2024,230096.79,11106.02
15402.25,48,Chevrolet,Cruze,2023,118826.13,5769.76
6681.87,43,Renault,Sandero,2008,16825.95,1100.0
10610.24,37,GWM,Ora 03,2012,54007.94,2792.26
17618.5,18,Nissan,Versa,2013,42825.34,3764.0
3649.66,43,Peugeot,3008,2009,71643.0,3433.82
3464.77,40,Hyundai,Kona,2012,74597.83,4150.96
6923.59,41,Volkswagen,Jetta,2014,76519.53,3858.46
6780.09,22,Chevrolet,Celta,2023,27326.33,3043.39
9213.74,25,Kia,Sorento,2017,168102.15,12069.46
4437.84,50,Chevrolet,Equinox,2013,72348.09,4480.44
4574.51,37,Hyundai,Kona,2011,78818.55,4117.19
16335.48,46,GWM,Tank 300,2020,249900.55,14815.27
8588.13,38,Fiat,Titano,2008,56090.78,3218.13
8147.27,38,GWM,Haval H6 GT,2024,303411.41,15411.58
5822.79,49,Jeep,Renegade,2020,96710.58,3378.4
13548.14,31,Mercedes-Benz,C180,2014,130546.24,7604.86
12692.15,39,Audi,A4,2015,148435.27,7862.34
6271.9,32,Honda,Civic,2009,49429.41,2303.43
2430.32,32,Ford,Fusion,2020,74144.03,3094.41
11242.63,34,Peugeot,207,2025,33319.65,1555.62
9442.23,40,GWM,Haval H6 GT,2017,189803.01,11168.0
6728.01,32,Volkswagen,Jetta,2017,91195.63,4907.2
15396.06,53,CAOA Chery,Tiggo 2,2024,70366.09,3358.46
7868.52,27,Citroen,C4 Cactus,2022,99632.17,6056.4
5539.83,35,Chevrolet,Cruze,2025,153346.95,7453.09
11405.63,32,Fiat,Fastback,2016,64798.47,3812.93
9025.49,55,GWM,Ora 03,2015,70832.27,4673.69
11819.44,40,BYD,Dolphin,2005,36913.79,2251.33
8252.81,50,Citroen,Aircross,2010,21574.06,1100.0
7707.34,20,Chevrolet,Prisma,2010,23132.75,2527.62
16484.1,41,Chevrolet,Celta,2024,35591.07,2250.5
16793.07,48,GWM,Tank 300,2023,276866.59,14974.51
4980.42,38,Fiat,Argo,2024,69278.88,3246.78
13029.18,50,Ford,Ranger,2018,155108.1,7312.67
4434.81,31,Toyota,Yaris Sedan,2008,22233.35,1100.0
12488.8,54,Lexus,NX 350h,2020,266039.97,13767.24
7984.62,65,Chevrolet,Spin,2019,65309.48,3446.32
2689.16,33,BYD,King,2023,147551.18,7095.23
7549.31,32,Mercedes-Benz,GLC 300,2008,146429.43,10285.92
14610.41,55,Lexus,UX 250h,2017,140065.03,8755.62
11366.89,56,Honda,CR-V,2023,192739.88,8621.22
3827.36,31,Ford,Fiesta,2023,43125.53,1579.68
7461.42,32,Chevrolet,Onix,2023,77637.84,3885.79
6034.63,34,Hyundai,i30,2014,28153.75,1583.28
9023.86,21,Ford,EcoSport,2020,51984.41,3725.14
10884.83,26,Volkswagen,Nivus,2023,109615.25,6706.48
2787.35,25,Renault,Fluence,2010,15159.18,1102.7
6467.99,28,Hyundai,i30,2022,52748.53,4311.29
3983.73,37,Citroen,C4 Lounge,2014,22724.52,1271.27
7770.77,40,Fiat,Palio,2016,20156.09,1100.0
3584.56,56,Fiat,Palio,2011,14940.79,1100.0
5766.37,26,Toyota,SW4,2013,135241.42,7895.68
8882.74,49,Land Rover,Range Rover Velar,2020,432334.22,25436.88
1747.14,35,Renault,Oroch,2018,78682.02,4202.97
5753.84,37,Mitsubishi,L200 Triton,2016,137799.4,7079.15
3077.32,46,Fiat,Siena,2018,22133.31,1166.93
9449.93,24,BMW,530i,2023,405093.66,37936.44
2288.83,42,Hyundai,Creta,2021,107230.72,6926.84
5586.45,39,CAOA Chery,iCar,2019,70858.55,4048.18
15276.0,43,Jeep,Compass,2007,44786.51,2832.06
3811.15,41,Peugeot,3008,2020,151486.93,8088.59
5677.5,67,Jeep,Wrangler,2012,111881.01,10342.68
5980.16,30,Hyundai,HB20S,2021,71162.19,3738.62
6511.69,31,Chevrolet,Equinox,2017,100221.5,5418.03
1623.15,30,Hyundai,HB20,2018,44476.47,2576.66
5424.61,31,BYD,Song Plus,2022,187305.47,7717.85
9340.09,30,Toyota,Corolla,2022,157681.13,6909.86
26955.27,52,Mini,Cooper,2022,147822.15,8567.05
5106.47,55,Chevrolet,Tracker,2017,64264.9,3860.53
5317.54,31,Honda,City Hatchback,2019,85109.56,3130.86
7734.69,28,Chevrolet,Onix,2022,81608.83,4672.74
4443.28,43,Fiat,Fiorino,2014,42296.93,1948.33
14913.4,31,Toyota,SW4,2024,343080.51,14897.69
7115.77,45,Renault,Fluence,2020,41931.05,1924.7
7869.26,40,Hyundai,HB20,2013,27734.14,2088.0
7506.58,19,Volkswagen,Polo,2020,57203.08,6211.19
2969.62,56,Ford,Maverick,2024,209498.56,8387.34
9635.42,59,Audi,Q5,2015,193499.21,14555.38
4332.47,30,Renault,Clio,2008,14000.0,1100.0
3892.35,33,Volkswagen,T-Cross,2012,50445.69,2563.55
9127.1,41,Citroen,Aircross,2007,17571.95,1100.0
13592.48,42,Mini,Cooper S,2012,85037.29,4755.96
7260.87,45,BYD,Song Plus,2016,133144.66,7999.05
20524.5,62,Honda,Fit,2016,25206.01,1467.78
5745.38,35,Ford,Mustang,2025,542794.28,23799.45
2250.63,28,Fiat,Strada,2012,36461.39,2922.58
2866.93,21,Peugeot,208,2025,91351.1,8436.65
14968.28,29,Suzuki,Jimny Sierra,2015,69080.61,4741.86
18897.17,37,Honda,ZR-V,2012,72219.39,3423.59
10140.3,59,Volkswagen,Tiguan,2024,266861.73,14752.85
4415.45,31,Chevrolet,Montana,2018,65019.78,3814.34
5797.25,40,Toyota,Yaris,2014,34381.09,1791.82
6555.61,37,Volkswagen,Voyage,2022,49568.67,2982.72
7804.45,52,BYD,Dolphin Mini,2012,35609.19,2070.2
12011.56,68,Peugeot,208,2025,84395.62,4093.97
7704.78,31,Hyundai,Kona,2024,165848.86,8246.27
3197.01,32,Toyota,RAV4,2014,164455.6,9118.83
3953.02,50,Citroen,C3,2014,38219.13,2031.02
10050.84,46,Chevrolet,Astra,2021,35531.2,2291.85
6568.92,60,Fiat,Strada,2015,56085.55,4257.17
6933.03,45,Fiat,Siena,2010,17616.13,1100.0
6513.31,33,Hyundai,ix35,2022,66920.39,3840.26
5305.6,45,Renault,Logan,2014,28615.68,1725.77
8282.54,51,Renault,Duster,2025,109587.1,4423.07
11041.26,47,Hyundai,Kona,2012,55425.59,2822.16
6676.53,44,Volkswagen,Amarok,2022,219432.43,10202.56
16849.4,50,Renault,Duster,2007,24400.07,1510.33
19159.1,52,Suzuki,Jimny,2024,89805.77,4153.98
4823.8,54,Citroen,C3,2014,31570.6,1529.5
9208.15,45,Volkswagen,Virtus,2019,68114.82,3369.28
5732.37,35,Citroen,C4 Lounge,2009,17150.18,1100.0
4405.86,39,Fiat,Toro,2023,134218.71,6923.73
7575.32,52,Hyundai,i30,2021,38501.13,1761.41
1770.8,28,Peugeot,206,2018,14981.97,1100.0
11086.17,42,Toyota,Camry,2009,67112.99,3266.29
10668.44,33,Chevrolet,Cruze,2022,115140.15,4714.91
7756.45,38,Chevrolet,Onix Plus,2010,28015.25,1284.3
13675.84,53,Toyota,Corolla,2010,41143.97,1850.2
4618.09,40,GWM,Haval H6,2023,200408.15,9153.72
1600.0,38,Peugeot,208,2024,76973.37,3832.11
4262.23,21,Hyundai,ix35,2025,96624.03,7889.34
3619.52,46,Fiat,Strada,2016,43333.04,2074.54
7309.73,45,Hyundai,ix35,2022,54877.28,2645.89
19567.04,63,Mini,Countryman,2022,247466.21,16809.04
7736.04,34,Fiat,Titano,2024,217936.83,11886.21
5962.65,40,Honda,WR-V,2009,25986.72,1511.36
13191.39,40,Ford,Ranger,2023,236191.11,13672.23
21377.02,56,Nissan,Kicks,2024,100979.06,4700.27
8608.04,36,Peugeot,206,2009,14000.0,1100.0
4803.64,41,Renault,Sandero,2014,31965.55,1600.57
7802.96,45,Nissan,Tiida,2017,22000.0,1237.35
7583.28,40,Fiat,Uno,2016,15865.28,1100.0
5720.61,32,Audi,A5,2014,141029.3,9739.76
